node1,rel,node2
魈,weapon_is,黑岩刺枪
魈,weapon_is,千岩长枪
魈,weapon_is,决斗之枪
魈,weapon_is,白缨枪
辛焱,weapon_is,赤角石溃杵
辛焱,weapon_is,狼的末路
辛焱,weapon_is,天空之傲
辛焱,weapon_is,螭骨剑
辛焱,weapon_is,白影剑
辛焱,weapon_is,试作古华
辛焱,weapon_is,铁影阔剑
行秋,weapon_is,天空之刃
行秋,weapon_is,磐岩结绿
行秋,weapon_is,祭礼剑
烟绯,weapon_is,四风原典
烟绯,weapon_is,尘世之锁
烟绯,weapon_is,天空之卷
烟绯,weapon_is,嘟嘟可故事集
烟绯,weapon_is,流浪乐章
夜兰,weapon_is,若水
夜兰,weapon_is,终末嗟叹之诗
夜兰,weapon_is,西风猎弓
优菈,weapon_is,松籁响起之时
优菈,weapon_is,天空之傲
优菈,weapon_is,无工之剑
优菈,weapon_is,狼的末路
优菈,weapon_is,螭骨剑
优菈,weapon_is,雪葬的星银
云堇,weapon_is,薙草之稻光
云堇,weapon_is,天空之脊
云堇,weapon_is,决斗之枪
云堇,weapon_is,西风长枪
云堇,weapon_is,喜多院十文字
云堇,weapon_is,试作星镰
早柚,weapon_is,雨裁
早柚,weapon_is,试作古华
早柚,weapon_is,狼的末路
早柚,weapon_is,祭礼大剑
早柚,weapon_is,桂木斩长正
钟离,weapon_is,护摩之杖
钟离,weapon_is,贯虹之槊
钟离,weapon_is,天空之脊
钟离,weapon_is,决斗之枪
钟离,weapon_is,西风长枪
钟离,weapon_is,黑缨枪
重云,weapon_is,狼的末路
重云,weapon_is,螭骨剑
